record,filename_lr,lead,gap_seconds,trial,fs,signal_length,start_sample,end_sample,start_seconds,end_seconds,manifest_seed
10860_lr,records100/10000/10860_lr,II,1.0,4,100,1000,592,692,5.92,6.92,42
10860_lr,records100/10000/10860_lr,II,2.0,0,100,1000,191,391,1.91,3.91,42
10860_lr,records100/10000/10860_lr,II,2.0,1,100,1000,166,366,1.66,3.66,42
10860_lr,records100/10000/10860_lr,II,2.0,2,100,1000,143,343,1.43,3.43,42
10860_lr,records100/10000/10860_lr,II,2.0,3,100,1000,525,725,5.25,7.25,42
10860_lr,records100/10000/10860_lr,II,2.0,4,100,1000,469,669,4.69,6.69,42
10878_lr,records100/10000/10878_lr,II,0.25,0,100,1000,192,217,1.92,2.17,42
10878_lr,records100/10000/10878_lr,II,0.25,1,100,1000,488,513,4.88,5.13,42
10878_lr,records100/10000/10878_lr,II,0.25,2,100,1000,717,742,7.17,7.42,42
10878_lr,records100/10000/10878_lr,II,0.25,3,100,1000,284,309,2.84,3.09,42
10878_lr,records100/10000/10878_lr,II,0.25,4,100,1000,569,594,5.69,5.94,42
10878_lr,records100/10000/10878_lr,II,0.5,0,100,1000,319,369,3.19,3.69,42
10878_lr,records100/10000/10878_lr,II,0.5,1,100,1000,296,346,2.96,3.46,42
10878_lr,records100/10000/10878_lr,II,0.5,2,100,1000,394,444,3.94,4.44,42
10878_lr,records100/10000/10878_lr,II,0.5,3,100,1000,364,414,3.64,4.14,42
10878_lr,records100/10000/10878_lr,II,0.5,4,100,1000,472,522,4.72,5.22,42
10878_lr,records100/10000/10878_lr,II,1.0,0,100,1000,243,343,2.43,3.43,42
10878_lr,records100/10000/10878_lr,II,1.0,1,100,1000,373,473,3.73,4.73,42
10878_lr,records100/10000/10878_lr,II,1.0,2,100,1000,536,636,5.36,6.36,42
10878_lr,records100/10000/10878_lr,II,1.0,3,100,1000,371,471,3.71,4.71,42
10878_lr,records100/10000/10878_lr,II,1.0,4,100,1000,560,660,5.6,6.6,42
10878_lr,records100/10000/10878_lr,II,2.0,0,100,1000,169,369,1.69,3.69,42
10878_lr,records100/10000/10878_lr,II,2.0,1,100,1000,182,382,1.82,3.82,42
10878_lr,records100/10000/10878_lr,II,2.0,2,100,1000,620,820,6.2,8.2,42
10878_lr,records100/10000/10878_lr,II,2.0,3,100,1000,377,577,3.77,5.77,42
10878_lr,records100/10000/10878_lr,II,2.0,4,100,1000,466,666,4.66,6.66,42
10887_lr,records100/10000/10887_lr,II,0.25,0,100,1000,674,699,6.74,6.99,42
10887_lr,records100/10000/10887_lr,II,0.25,1,100,1000,213,238,2.13,2.38,42
10887_lr,records100/10000/10887_lr,II,0.25,2,100,1000,854,879,8.54,8.79,42
10887_lr,records100/10000/10887_lr,II,0.25,3,100,1000,428,453,4.28,4.53,42
10887_lr,records100/10000/10887_lr,II,0.25,4,100,1000,790,815,7.9,8.15,42
10887_lr,records100/10000/10887_lr,II,0.5,0,100,1000,412,462,4.12,4.62,42
10887_lr,records100/10000/10887_lr,II,0.5,1,100,1000,404,454,4.04,4.54,42
10887_lr,records100/10000/10887_lr,II,0.5,2,100,1000,551,601,5.51,6.01,42
10887_lr,records100/10000/10887_lr,II,0.5,3,100,1000,243,293,2.43,2.93,42
10887_lr,records100/10000/10887_lr,II,0.5,4,100,1000,557,607,5.57,6.07,42
10887_lr,records100/10000/10887_lr,II,1.0,0,100,1000,789,889,7.89,8.89,42
10887_lr,records100/10000/10887_lr,II,1.0,1,100,1000,552,652,5.52,6.52,42
10887_lr,records100/10000/10887_lr,II,1.0,2,100,1000,149,249,1.49,2.49,42
10887_lr,records100/10000/10887_lr,II,1.0,3,100,1000,589,689,5.89,6.89,42
10887_lr,records100/10000/10887_lr,II,1.0,4,100,1000,123,223,1.23,2.23,42
10887_lr,records100/10000/10887_lr,II,2.0,0,100,1000,162,362,1.62,3.62,42
10887_lr,records100/10000/10887_lr,II,2.0,1,100,1000,271,471,2.71,4.71,42
10887_lr,records100/10000/10887_lr,II,2.0,2,100,1000,283,483,2.83,4.83,42
10887_lr,records100/10000/10887_lr,II,2.0,3,100,1000,102,302,1.02,3.02,42
10887_lr,records100/10000/10887_lr,II,2.0,4,100,1000,110,310,1.1,3.1,42
10888_lr,records100/10000/10888_lr,II,0.25,0,100,1000,712,737,7.12,7.37,42
10888_lr,records100/10000/10888_lr,II,0.25,1,100,1000,452,477,4.52,4.77,42
10888_lr,records100/10000/10888_lr,II,0.25,2,100,1000,255,280,2.55,2.8,42
10888_lr,records100/10000/10888_lr,II,0.25,3,100,1000,433,458,4.33,4.58,42
10888_lr,records100/10000/10888_lr,II,0.25,4,100,1000,637,662,6.37,6.62,42
10888_lr,records100/10000/10888_lr,II,0.5,0,100,1000,651,701,6.51,7.01,42
10888_lr,records100/10000/10888_lr,II,0.5,1,100,1000,316,366,3.16,3.66,42
10888_lr,records100/10000/10888_lr,II,0.5,2,100,1000,225,275,2.25,2.75,42
10888_lr,records100/10000/10888_lr,II,0.5,3,100,1000,820,870,8.2,8.7,42
10888_lr,records100/10000/10888_lr,II,0.5,4,100,1000,574,624,5.74,6.24,42
10888_lr,records100/10000/10888_lr,II,1.0,0,100,1000,789,889,7.89,8.89,42
10888_lr,records100/10000/10888_lr,II,1.0,1,100,1000,314,414,3.14,4.14,42
10888_lr,records100/10000/10888_lr,II,1.0,2,100,1000,177,277,1.77,2.77,42
10888_lr,records100/10000/10888_lr,II,1.0,3,100,1000,367,467,3.67,4.67,42
10888_lr,records100/10000/10888_lr,II,1.0,4,100,1000,329,429,3.29,4.29,42
10888_lr,records100/10000/10888_lr,II,2.0,0,100,1000,532,732,5.32,7.32,42
10888_lr,records100/10000/10888_lr,II,2.0,1,100,1000,530,730,5.3,7.3,42
10888_lr,records100/10000/10888_lr,II,2.0,2,100,1000,143,343,1.43,3.43,42
10888_lr,records100/10000/10888_lr,II,2.0,3,100,1000,453,653,4.53,6.53,42
10888_lr,records100/10000/10888_lr,II,2.0,4,100,1000,306,506,3.06,5.06,42
10902_lr,records100/10000/10902_lr,II,0.25,0,100,1000,577,602,5.77,6.02,42
10902_lr,records100/10000/10902_lr,II,0.25,1,100,1000,403,428,4.03,4.28,42
10902_lr,records100/10000/10902_lr,II,0.25,2,100,1000,517,542,5.17,5.42,42
10902_lr,records100/10000/10902_lr,II,0.25,3,100,1000,655,680,6.55,6.8,42
10902_lr,records100/10000/10902_lr,II,0.25,4,100,1000,327,352,3.27,3.52,42
10902_lr,records100/10000/10902_lr,II,0.5,0,100,1000,249,299,2.49,2.99,42
10902_lr,records100/10000/10902_lr,II,0.5,1,100,1000,630,680,6.3,6.8,42
10902_lr,records100/10000/10902_lr,II,0.5,2,100,1000,811,861,8.11,8.61,42
10902_lr,records100/10000/10902_lr,II,0.5,3,100,1000,433,483,4.33,4.83,42
10902_lr,records100/10000/10902_lr,II,0.5,4,100,1000,849,899,8.49,8.99,42
10902_lr,records100/10000/10902_lr,II,1.0,0,100,1000,229,329,2.29,3.29,42
10902_lr,records100/10000/10902_lr,II,1.0,1,100,1000,674,774,6.74,7.74,42
10902_lr,records100/10000/10902_lr,II,1.0,2,100,1000,792,892,7.92,8.92,42
10902_lr,records100/10000/10902_lr,II,1.0,3,100,1000,310,410,3.1,4.1,42
10902_lr,records100/10000/10902_lr,II,1.0,4,100,1000,203,303,2.03,3.03,42
10902_lr,records100/10000/10902_lr,II,2.0,0,100,1000,498,698,4.98,6.98,42
10902_lr,records100/10000/10902_lr,II,2.0,1,100,1000,622,822,6.22,8.22,42
10902_lr,records100/10000/10902_lr,II,2.0,2,100,1000,149,349,1.49,3.49,42
10902_lr,records100/10000/10902_lr,II,2.0,3,100,1000,485,685,4.85,6.85,42
10902_lr,records100/10000/10902_lr,II,2.0,4,100,1000,623,823,6.23,8.23,42
10925_lr,records100/10000/10925_lr,II,0.25,0,100,1000,124,149,1.24,1.49,42
10925_lr,records100/10000/10925_lr,II,0.25,1,100,1000,500,525,5.0,5.25,42
10925_lr,records100/10000/10925_lr,II,0.25,2,100,1000,159,184,1.59,1.84,42
10925_lr,records100/10000/10925_lr,II,0.25,3,100,1000,236,261,2.36,2.61,42
10925_lr,records100/10000/10925_lr,II,0.25,4,100,1000,477,502,4.77,5.02,42
10925_lr,records100/10000/10925_lr,II,0.5,0,100,1000,345,395,3.45,3.95,42
10925_lr,records100/10000/10925_lr,II,0.5,1,100,1000,163,213,1.63,2.13,42
10925_lr,records100/10000/10925_lr,II,0.5,2,100,1000,701,751,7.01,7.51,42
10925_lr,records100/10000/10925_lr,II,0.5,3,100,1000,252,302,2.52,3.02,42
10925_lr,records100/10000/10925_lr,II,0.5,4,100,1000,753,803,7.53,8.03,42
10925_lr,records100/10000/10925_lr,II,1.0,0,100,1000,223,323,2.23,3.23,42
10925_lr,records100/10000/10925_lr,II,1.0,1,100,1000,464,564,4.64,5.64,42
10925_lr,records100/10000/10925_lr,II,1.0,2,100,1000,609,709,6.09,7.09,42
10925_lr,records100/10000/10925_lr,II,1.0,3,100,1000,436,536,4.36,5.36,42
10925_lr,records100/10000/10925_lr,II,1.0,4,100,1000,392,492,3.92,4.92,42
10925_lr,records100/10000/10925_lr,II,2.0,0,100,1000,551,751,5.51,7.51,42
10925_lr,records100/10000/10925_lr,II,2.0,1,100,1000,107,307,1.07,3.07,42
10925_lr,records100/10000/10925_lr,II,2.0,2,100,1000,596,796,5.96,7.96,42
10925_lr,records100/10000/10925_lr,II,2.0,3,100,1000,514,714,5.14,7.14,42
10925_lr,records100/10000/10925_lr,II,2.0,4,100,1000,559,759,5.59,7.59,42
10950_lr,records100/10000/10950_lr,II,0.25,0,100,1000,426,451,4.26,4.51,42
10950_lr,records100/10000/10950_lr,II,0.25,1,100,1000,398,423,3.98,4.23,42
10950_lr,records100/10000/10950_lr,II,0.25,2,100,1000,543,568,5.43,5.68,42
10950_lr,records100/10000/10950_lr,II,0.25,3,100,1000,598,623,5.98,6.23,42
10950_lr,records100/10000/10950_lr,II,0.25,4,100,1000,817,842,8.17,8.42,42
10950_lr,records100/10000/10950_lr,II,0.5,0,100,1000,743,793,7.43,7.93,42
10950_lr,records100/10000/10950_lr,II,0.5,1,100,1000,140,190,1.4,1.9,42
10950_lr,records100/10000/10950_lr,II,0.5,2,100,1000,213,263,2.13,2.63,42
10950_lr,records100/10000/10950_lr,II,0.5,3,100,1000,810,860,8.1,8.6,42
10950_lr,records100/10000/10950_lr,II,0.5,4,100,1000,391,441,3.91,4.41,42
10950_lr,records100/10000/10950_lr,II,1.0,0,100,1000,506,606,5.06,6.06,42
10950_lr,records100/10000/10950_lr,II,1.0,1,100,1000,139,239,1.39,2.39,42
10950_lr,records100/10000/10950_lr,II,1.0,2,100,1000,173,273,1.73,2.73,42
10950_lr,records100/10000/10950_lr,II,1.0,3,100,1000,386,486,3.86,4.86,42
10950_lr,records100/10000/10950_lr,II,1.0,4,100,1000,602,702,6.02,7.02,42
10950_lr,records100/10000/10950_lr,II,2.0,0,100,1000,564,764,5.64,7.64,42
10950_lr,records100/10000/10950_lr,II,2.0,1,100,1000,637,837,6.37,8.37,42
10950_lr,records100/10000/10950_lr,II,2.0,2,100,1000,218,418,2.18,4.18,42
10950_lr,records100/10000/10950_lr,II,2.0,3,100,1000,221,421,2.21,4.21,42
10950_lr,records100/10000/10950_lr,II,2.0,4,100,1000,425,625,4.25,6.25,42
10965_lr,records100/10000/10965_lr,II,0.25,0,100,1000,524,549,5.24,5.49,42
10965_lr,records100/10000/10965_lr,II,0.25,1,100,1000,128,153,1.28,1.53,42
10965_lr,records100/10000/10965_lr,II,0.25,2,100,1000,447,472,4.47,4.72,42
10965_lr,records100/10000/10965_lr,II,0.25,3,100,1000,796,821,7.96,8.21,42
10965_lr,records100/10000/10965_lr,II,0.25,4,100,1000,227,252,2.27,2.52,42
10965_lr,records100/10000/10965_lr,II,0.5,0,100,1000,715,765,7.15,7.65,42
10965_lr,records100/10000/10965_lr,II,0.5,1,100,1000,435,485,4.35,4.85,42
10965_lr,records100/10000/10965_lr,II,0.5,2,100,1000,493,543,4.93,5.43,42
10965_lr,records100/10000/10965_lr,II,0.5,3,100,1000,581,631,5.81,6.31,42
10965_lr,records100/10000/10965_lr,II,0.5,4,100,1000,630,680,6.3,6.8,42
10965_lr,records100/10000/10965_lr,II,1.0,0,100,1000,546,646,5.46,6.46,42
10965_lr,records100/10000/10965_lr,II,1.0,1,100,1000,172,272,1.72,2.72,42
10965_lr,records100/10000/10965_lr,II,1.0,2,100,1000,307,407,3.07,4.07,42
10965_lr,records100/10000/10965_lr,II,1.0,3,100,1000,692,792,6.92,7.92,42
10965_lr,records100/10000/10965_lr,II,1.0,4,100,1000,128,228,1.28,2.28,42
10965_lr,records100/10000/10965_lr,II,2.0,0,100,1000,529,729,5.29,7.29,42
10965_lr,records100/10000/10965_lr,II,2.0,1,100,1000,412,612,4.12,6.12,42
10965_lr,records100/10000/10965_lr,II,2.0,2,100,1000,172,372,1.72,3.72,42
10965_lr,records100/10000/10965_lr,II,2.0,3,100,1000,173,373,1.73,3.73,42
10965_lr,records100/10000/10965_lr,II,2.0,4,100,1000,689,889,6.89,8.89,42
10970_lr,records100/10000/10970_lr,II,0.25,0,100,1000,124,149,1.24,1.49,42
10970_lr,records100/10000/10970_lr,II,0.25,1,100,1000,117,142,1.17,1.42,42
10970_lr,records100/10000/10970_lr,II,0.25,2,100,1000,112,137,1.12,1.37,42
10970_lr,records100/10000/10970_lr,II,0.25,3,100,1000,587,612,5.87,6.12,42
10970_lr,records100/10000/10970_lr,II,0.25,4,100,1000,818,843,8.18,8.43,42
10970_lr,records100/10000/10970_lr,II,0.5,0,100,1000,228,278,2.28,2.78,42
10970_lr,records100/10000/10970_lr,II,0.5,1,100,1000,697,747,6.97,7.47,42
10970_lr,records100/10000/10970_lr,II,0.5,2,100,1000,640,690,6.4,6.9,42
10970_lr,records100/10000/10970_lr,II,0.5,3,100,1000,272,322,2.72,3.22,42
10970_lr,records100/10000/10970_lr,II,0.5,4,100,1000,152,202,1.52,2.02,42
10970_lr,records100/10000/10970_lr,II,1.0,0,100,1000,442,542,4.42,5.42,42
10970_lr,records100/10000/10970_lr,II,1.0,1,100,1000,156,256,1.56,2.56,42
10970_lr,records100/10000/10970_lr,II,1.0,2,100,1000,179,279,1.79,2.79,42
10970_lr,records100/10000/10970_lr,II,1.0,3,100,1000,426,526,4.26,5.26,42
10970_lr,records100/10000/10970_lr,II,1.0,4,100,1000,671,771,6.71,7.71,42
10970_lr,records100/10000/10970_lr,II,2.0,0,100,1000,697,897,6.97,8.97,42
10970_lr,records100/10000/10970_lr,II,2.0,1,100,1000,477,677,4.77,6.77,42
10970_lr,records100/10000/10970_lr,II,2.0,2,100,1000,266,466,2.66,4.66,42
10970_lr,records100/10000/10970_lr,II,2.0,3,100,1000,297,497,2.97,4.97,42
10970_lr,records100/10000/10970_lr,II,2.0,4,100,1000,468,668,4.68,6.68,42
10984_lr,records100/10000/10984_lr,II,0.25,0,100,1000,234,259,2.34,2.59,42
10984_lr,records100/10000/10984_lr,II,0.25,1,100,1000,502,527,5.02,5.27,42
10984_lr,records100/10000/10984_lr,II,0.25,2,100,1000,696,721,6.96,7.21,42
10984_lr,records100/10000/10984_lr,II,0.25,3,100,1000,753,778,7.53,7.78,42
10984_lr,records100/10000/10984_lr,II,0.25,4,100,1000,145,170,1.45,1.7,42
10984_lr,records100/10000/10984_lr,II,0.5,0,100,1000,316,366,3.16,3.66,42
10984_lr,records100/10000/10984_lr,II,0.5,1,100,1000,291,341,2.91,3.41,42
10984_lr,records100/10000/10984_lr,II,0.5,2,100,1000,516,566,5.16,5.66,42
10984_lr,records100/10000/10984_lr,II,0.5,3,100,1000,239,289,2.39,2.89,42
10984_lr,records100/10000/10984_lr,II,0.5,4,100,1000,813,863,8.13,8.63,42
10984_lr,records100/10000/10984_lr,II,1.0,0,100,1000,742,842,7.42,8.42,42
10984_lr,records100/10000/10984_lr,II,1.0,1,100,1000,333,433,3.33,4.33,42
10984_lr,records100/10000/10984_lr,II,1.0,2,100,1000,385,485,3.85,4.85,42
10984_lr,records100/10000/10984_lr,II,1.0,3,100,1000,408,508,4.08,5.08,42
10984_lr,records100/10000/10984_lr,II,1.0,4,100,1000,129,229,1.29,2.29,42
10984_lr,records100/10000/10984_lr,II,2.0,0,100,1000,634,834,6.34,8.34,42
10984_lr,records100/10000/10984_lr,II,2.0,1,100,1000,568,768,5.68,7.68,42
10984_lr,records100/10000/10984_lr,II,2.0,2,100,1000,299,499,2.99,4.99,42
10984_lr,records100/10000/10984_lr,II,2.0,3,100,1000,429,629,4.29,6.29,42
10984_lr,records100/10000/10984_lr,II,2.0,4,100,1000,328,528,3.28,5.28,42
10990_lr,records100/10000/10990_lr,II,0.25,0,100,1000,277,302,2.77,3.02,42
10990_lr,records100/10000/10990_lr,II,0.25,1,100,1000,335,360,3.35,3.6,42
10990_lr,records100/10000/10990_lr,II,0.25,2,100,1000,183,208,1.83,2.08,42
10990_lr,records100/10000/10990_lr,II,0.25,3,100,1000,728,753,7.28,7.53,42
10990_lr,records100/10000/10990_lr,II,0.25,4,100,1000,608,633,6.08,6.33,42
10990_lr,records100/10000/10990_lr,II,0.5,0,100,1000,798,848,7.98,8.48,42
10990_lr,records100/10000/10990_lr,II,0.5,1,100,1000,104,154,1.04,1.54,42
10990_lr,records100/10000/10990_lr,II,0.5,2,100,1000,573,623,5.73,6.23,42
10990_lr,records100/10000/10990_lr,II,0.5,3,100,1000,520,570,5.2,5.7,42
10990_lr,records100/10000/10990_lr,II,0.5,4,100,1000,568,618,5.68,6.18,42
10990_lr,records100/10000/10990_lr,II,1.0,0,100,1000,793,893,7.93,8.93,42
10990_lr,records100/10000/10990_lr,II,1.0,1,100,1000,373,473,3.73,4.73,42
10990_lr,records100/10000/10990_lr,II,1.0,2,100,1000,198,298,1.98,2.98,42
10990_lr,records100/10000/10990_lr,II,1.0,3,100,1000,108,208,1.08,2.08,42
10990_lr,records100/10000/10990_lr,II,1.0,4,100,1000,444,544,4.44,5.44,42
10990_lr,records100/10000/10990_lr,II,2.0,0,100,1000,204,404,2.04,4.04,42
10990_lr,records100/10000/10990_lr,II,2.0,1,100,1000,184,384,1.84,3.84,42
10990_lr,records100/10000/10990_lr,II,2.0,2,100,1000,188,388,1.88,3.88,42
10990_lr,records100/10000/10990_lr,II,2.0,3,100,1000,266,466,2.66,4.66,42
10990_lr,records100/10000/10990_lr,II,2.0,4,100,1000,169,369,1.69,3.69,42
11010_lr,records100/11000/11010_lr,II,0.25,0,100,1000,477,502,4.77,5.02,42
11010_lr,records100/11000/11010_lr,II,0.25,1,100,1000,607,632,6.07,6.32,42
11010_lr,records100/11000/11010_lr,II,0.25,2,100,1000,324,349,3.24,3.49,42
11010_lr,records100/11000/11010_lr,II,0.25,3,100,1000,205,230,2.05,2.3,42
11010_lr,records100/11000/11010_lr,II,0.25,4,100,1000,544,569,5.44,5.69,42
11010_lr,records100/11000/11010_lr,II,0.5,0,100,1000,164,214,1.64,2.14,42
11010_lr,records100/11000/11010_lr,II,0.5,1,100,1000,653,703,6.53,7.03,42
11010_lr,records100/11000/11010_lr,II,0.5,2,100,1000,387,437,3.87,4.37,42
11010_lr,records100/11000/11010_lr,II,0.5,3,100,1000,407,457,4.07,4.57,42
11010_lr,records100/11000/11010_lr,II,0.5,4,100,1000,287,337,2.87,3.37,42
11010_lr,records100/11000/11010_lr,II,1.0,0,100,1000,298,398,2.98,3.98,42
11010_lr,records100/11000/11010_lr,II,1.0,1,100,1000,202,302,2.02,3.02,42
11010_lr,records100/11000/11010_lr,II,1.0,2,100,1000,491,591,4.91,5.91,42
11010_lr,records100/11000/11010_lr,II,1.0,3,100,1000,202,302,2.02,3.02,42
11010_lr,records100/11000/11010_lr,II,1.0,4,100,1000,577,677,5.77,6.77,42
11010_lr,records100/11000/11010_lr,II,2.0,0,100,1000,253,453,2.53,4.53,42
11010_lr,records100/11000/11010_lr,II,2.0,1,100,1000,439,639,4.39,6.39,42
11010_lr,records100/11000/11010_lr,II,2.0,2,100,1000,422,622,4.22,6.22,42
11010_lr,records100/11000/11010_lr,II,2.0,3,100,1000,480,680,4.8,6.8,42
11010_lr,records100/11000/11010_lr,II,2.0,4,100,1000,555,755,5.55,7.55,42
11020_lr,records100/11000/11020_lr,II,0.25,0,100,1000,535,560,5.35,5.6,42
11020_lr,records100/11000/11020_lr,II,0.25,1,100,1000,761,786,7.61,7.86,42
11020_lr,records100/11000/11020_lr,II,0.25,2,100,1000,300,325,3.0,3.25,42
11020_lr,records100/11000/11020_lr,II,0.25,3,100,1000,683,708,6.83,7.08,42
11020_lr,records100/11000/11020_lr,II,0.25,4,100,1000,366,391,3.66,3.91,42
11020_lr,records100/11000/11020_lr,II,0.5,0,100,1000,571,621,5.71,6.21,42
11020_lr,records100/11000/11020_lr,II,0.5,1,100,1000,469,519,4.69,5.19,42
11020_lr,records100/11000/11020_lr,II,0.5,2,100,1000,781,831,7.81,8.31,42
11020_lr,records100/11000/11020_lr,II,0.5,3,100,1000,303,353,3.03,3.53,42
11020_lr,records100/11000/11020_lr,II,0.5,4,100,1000,490,540,4.9,5.4,42
11020_lr,records100/11000/11020_lr,II,1.0,0,100,1000,215,315,2.15,3.15,42
11020_lr,records100/11000/11020_lr,II,1.0,1,100,1000,543,643,5.43,6.43,42
11020_lr,records100/11000/11020_lr,II,1.0,2,100,1000,125,225,1.25,2.25,42
11020_lr,records100/11000/11020_lr,II,1.0,3,100,1000,388,488,3.88,4.88,42
11020_lr,records100/11000/11020_lr,II,1.0,4,100,1000,106,206,1.06,2.06,42
11020_lr,records100/11000/11020_lr,II,2.0,0,100,1000,296,496,2.96,4.96,42
11020_lr,records100/11000/11020_lr,II,2.0,1,100,1000,390,590,3.9,5.9,42
11020_lr,records100/11000/11020_lr,II,2.0,2,100,1000,299,499,2.99,4.99,42
11020_lr,records100/11000/11020_lr,II,2.0,3,100,1000,331,531,3.31,5.31,42
11020_lr,records100/11000/11020_lr,II,2.0,4,100,1000,189,389,1.89,3.89,42
11030_lr,records100/11000/11030_lr,II,0.25,0,100,1000,654,679,6.54,6.79,42
11030_lr,records100/11000/11030_lr,II,0.25,1,100,1000,718,743,7.18,7.43,42
11030_lr,records100/11000/11030_lr,II,0.25,2,100,1000,452,477,4.52,4.77,42
11030_lr,records100/11000/11030_lr,II,0.25,3,100,1000,142,167,1.42,1.67,42
11030_lr,records100/11000/11030_lr,II,0.25,4,100,1000,148,173,1.48,1.73,42
11030_lr,records100/11000/11030_lr,II,0.5,0,100,1000,606,656,6.06,6.56,42
11030_lr,records100/11000/11030_lr,II,0.5,1,100,1000,797,847,7.97,8.47,42
11030_lr,records100/11000/11030_lr,II,0.5,2,100,1000,749,799,7.49,7.99,42
11030_lr,records100/11000/11030_lr,II,0.5,3,100,1000,404,454,4.04,4.54,42
11030_lr,records100/11000/11030_lr,II,0.5,4,100,1000,473,523,4.73,5.23,42
11030_lr,records100/11000/11030_lr,II,1.0,0,100,1000,214,314,2.14,3.14,42
11030_lr,records100/11000/11030_lr,II,1.0,1,100,1000,149,249,1.49,2.49,42
11030_lr,records100/11000/11030_lr,II,1.0,2,100,1000,636,736,6.36,7.36,42
11030_lr,records100/11000/11030_lr,II,1.0,3,100,1000,400,500,4.0,5.0,42
11030_lr,records100/11000/11030_lr,II,1.0,4,100,1000,448,548,4.48,5.48,42
11030_lr,records100/11000/11030_lr,II,2.0,0,100,1000,306,506,3.06,5.06,42
11030_lr,records100/11000/11030_lr,II,2.0,1,100,1000,288,488,2.88,4.88,42
11030_lr,records100/11000/11030_lr,II,2.0,2,100,1000,692,892,6.92,8.92,42
11030_lr,records100/11000/11030_lr,II,2.0,3,100,1000,590,790,5.9,7.9,42
11030_lr,records100/11000/11030_lr,II,2.0,4,100,1000,515,715,5.15,7.15,42
11055_lr,records100/11000/11055_lr,II,0.25,0,100,1000,401,426,4.01,4.26,42
11055_lr,records100/11000/11055_lr,II,0.25,1,100,1000,659,684,6.59,6.84,42
11055_lr,records100/11000/11055_lr,II,0.25,2,100,1000,363,388,3.63,3.88,42
11055_lr,records100/11000/11055_lr,II,0.25,3,100,1000,500,525,5.0,5.25,42
11055_lr,records100/11000/11055_lr,II,0.25,4,100,1000,212,237,2.12,2.37,42
11055_lr,records100/11000/11055_lr,II,0.5,0,100,1000,632,682,6.32,6.82,42
11055_lr,records100/11000/11055_lr,II,0.5,1,100,1000,145,195,1.45,1.95,42
11055_lr,records100/11000/11055_lr,II,0.5,2,100,1000,642,692,6.42,6.92,42
11055_lr,records100/11000/11055_lr,II,0.5,3,100,1000,553,603,5.53,6.03,42
11055_lr,records100/11000/11055_lr,II,0.5,4,100,1000,149,199,1.49,1.99,42
11055_lr,records100/11000/11055_lr,II,1.0,0,100,1000,454,554,4.54,5.54,42
11055_lr,records100/11000/11055_lr,II,1.0,1,100,1000,256,356,2.56,3.56,42
11055_lr,records100/11000/11055_lr,II,1.0,2,100,1000,433,533,4.33,5.33,42
11055_lr,records100/11000/11055_lr,II,1.0,3,100,1000,109,209,1.09,2.09,42
11055_lr,records100/11000/11055_lr,II,1.0,4,100,1000,605,705,6.05,7.05,42
11055_lr,records100/11000/11055_lr,II,2.0,0,100,1000,406,606,4.06,6.06,42
11055_lr,records100/11000/11055_lr,II,2.0,1,100,1000,317,517,3.17,5.17,42
11055_lr,records100/11000/11055_lr,II,2.0,2,100,1000,626,826,6.26,8.26,42
11055_lr,records100/11000/11055_lr,II,2.0,3,100,1000,487,687,4.87,6.87,42
11055_lr,records100/11000/11055_lr,II,2.0,4,100,1000,466,666,4.66,6.66,42
11077_lr,records100/11000/11077_lr,II,0.25,0,100,1000,214,239,2.14,2.39,42
11077_lr,records100/11000/11077_lr,II,0.25,1,100,1000,488,513,4.88,5.13,42
11077_lr,records100/11000/11077_lr,II,0.25,2,100,1000,643,668,6.43,6.68,42
11077_lr,records100/11000/11077_lr,II,0.25,3,100,1000,818,843,8.18,8.43,42
11077_lr,records100/11000/11077_lr,II,0.25,4,100,1000,568,593,5.68,5.93,42
11077_lr,records100/11000/11077_lr,II,0.5,0,100,1000,229,279,2.29,2.79,42
11077_lr,records100/11000/11077_lr,II,0.5,1,100,1000,609,659,6.09,6.59,42
11077_lr,records100/11000/11077_lr,II,0.5,2,100,1000,156,206,1.56,2.06,42
11077_lr,records100/11000/11077_lr,II,0.5,3,100,1000,335,385,3.35,3.85,42
11077_lr,records100/11000/11077_lr,II,0.5,4,100,1000,788,838,7.88,8.38,42
11077_lr,records100/11000/11077_lr,II,1.0,0,100,1000,662,762,6.62,7.62,42
11077_lr,records100/11000/11077_lr,II,1.0,1,100,1000,732,832,7.32,8.32,42
11077_lr,records100/11000/11077_lr,II,1.0,2,100,1000,347,447,3.47,4.47,42
11077_lr,records100/11000/11077_lr,II,1.0,3,100,1000,578,678,5.78,6.78,42
11077_lr,records100/11000/11077_lr,II,1.0,4,100,1000,590,690,5.9,6.9,42
11077_lr,records100/11000/11077_lr,II,2.0,0,100,1000,247,447,2.47,4.47,42
11077_lr,records100/11000/11077_lr,II,2.0,1,100,1000,666,866,6.66,8.66,42
11077_lr,records100/11000/11077_lr,II,2.0,2,100,1000,682,882,6.82,8.82,42
11077_lr,records100/11000/11077_lr,II,2.0,3,100,1000,166,366,1.66,3.66,42
11077_lr,records100/11000/11077_lr,II,2.0,4,100,1000,559,759,5.59,7.59,42
11102_lr,records100/11000/11102_lr,II,0.25,0,100,1000,447,472,4.47,4.72,42
11102_lr,records100/11000/11102_lr,II,0.25,1,100,1000,622,647,6.22,6.47,42
11102_lr,records100/11000/11102_lr,II,0.25,2,100,1000,530,555,5.3,5.55,42
